promRT_mhd23
it   t   dt    rho m1 m2 m3 e b1 b2 b3 psi tr d1 d2 d3 d4      c1 c2 c3 n1 n2 n3
   9630  0.53400E+01  0.13703E-02  0.19222E+04  0.76482E-26  0.34788E+03  0.00000E+00  0.50260E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.23804E-17 -0.44118E-53  0.46656E+04  0.16392E+01  0.16016E+01  0.62026E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9638  0.53500E+01  0.13700E-02  0.19208E+04  0.77263E-26  0.34900E+03  0.00000E+00  0.50232E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.24550E-17 -0.22116E-53  0.46617E+04  0.16390E+01  0.16014E+01  0.62145E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9646  0.53600E+01  0.13696E-02  0.19194E+04  0.77139E-26  0.35012E+03  0.00000E+00  0.50203E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.26536E-17 -0.11061E-53  0.46577E+04  0.16389E+01  0.16013E+01  0.62263E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9654  0.53700E+01  0.13692E-02  0.19180E+04  0.76452E-26  0.35124E+03  0.00000E+00  0.50175E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.28104E-17 -0.55195E-54  0.46537E+04  0.16387E+01  0.16011E+01  0.62382E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9662  0.53800E+01  0.13689E-02  0.19165E+04  0.75222E-26  0.35235E+03  0.00000E+00  0.50146E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.31222E-17 -0.27479E-54  0.46498E+04  0.16386E+01  0.16009E+01  0.62501E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9670  0.53900E+01  0.13685E-02  0.19151E+04  0.73160E-26  0.35347E+03  0.00000E+00  0.50118E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.32699E-17 -0.13649E-54  0.46458E+04  0.16385E+01  0.16008E+01  0.62619E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9678  0.54000E+01  0.13681E-02  0.19137E+04  0.70616E-26  0.35459E+03  0.00000E+00  0.50089E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.35146E-17 -0.67638E-55  0.46418E+04  0.16383E+01  0.16006E+01  0.62738E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9686  0.54100E+01  0.13678E-02  0.19123E+04  0.67796E-26  0.35571E+03  0.00000E+00  0.50061E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.38467E-17 -0.33440E-55  0.46379E+04  0.16382E+01  0.16005E+01  0.62856E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9694  0.54200E+01  0.13674E-02  0.19109E+04  0.64369E-26  0.35683E+03  0.00000E+00  0.50033E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.40361E-17 -0.16494E-55  0.46339E+04  0.16381E+01  0.16003E+01  0.62974E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9702  0.54300E+01  0.13670E-02  0.19095E+04  0.60246E-26  0.35795E+03  0.00000E+00  0.50004E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.42465E-17 -0.81170E-56  0.46299E+04  0.16380E+01  0.16001E+01  0.63093E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9710  0.54400E+01  0.13666E-02  0.19080E+04  0.55873E-26  0.35906E+03  0.00000E+00  0.49976E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.44135E-17 -0.39867E-56  0.46260E+04  0.16378E+01  0.16000E+01  0.63211E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9718  0.54500E+01  0.13663E-02  0.19066E+04  0.51484E-26  0.36018E+03  0.00000E+00  0.49947E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.46659E-17 -0.19547E-56  0.46220E+04  0.16377E+01  0.15998E+01  0.63329E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9726  0.54600E+01  0.13659E-02  0.19052E+04  0.47678E-26  0.36130E+03  0.00000E+00  0.49919E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.48802E-17 -0.95676E-57  0.46181E+04  0.16376E+01  0.15996E+01  0.63448E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9734  0.54700E+01  0.13655E-02  0.19038E+04  0.45020E-26  0.36242E+03  0.00000E+00  0.49891E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.50438E-17 -0.46752E-57  0.46141E+04  0.16374E+01  0.15994E+01  0.63566E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9742  0.54800E+01  0.13652E-02  0.19024E+04  0.43289E-26  0.36354E+03  0.00000E+00  0.49862E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.52925E-17 -0.22807E-57  0.46102E+04  0.16373E+01  0.15992E+01  0.63684E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9750  0.54900E+01  0.13648E-02  0.19010E+04  0.42179E-26  0.36466E+03  0.00000E+00  0.49834E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.55508E-17 -0.11107E-57  0.46062E+04  0.16372E+01  0.15990E+01  0.63802E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9758  0.55000E+01  0.13644E-02  0.18995E+04  0.41953E-26  0.36577E+03  0.00000E+00  0.49806E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.57102E-17 -0.54003E-58  0.46023E+04  0.16371E+01  0.15988E+01  0.63920E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9766  0.55100E+01  0.13641E-02  0.18981E+04  0.43018E-26  0.36689E+03  0.00000E+00  0.49778E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.59106E-17 -0.26212E-58  0.45983E+04  0.16370E+01  0.15985E+01  0.64038E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9774  0.55200E+01  0.13637E-02  0.18967E+04  0.44863E-26  0.36801E+03  0.00000E+00  0.49749E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.61508E-17 -0.12701E-58  0.45944E+04  0.16368E+01  0.15983E+01  0.64156E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9782  0.55300E+01  0.13633E-02  0.18953E+04  0.47092E-26  0.36913E+03  0.00000E+00  0.49721E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.63649E-17 -0.61441E-59  0.45904E+04  0.16367E+01  0.15980E+01  0.64274E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9790  0.55400E+01  0.13629E-02  0.18938E+04  0.49591E-26  0.37025E+03  0.00000E+00  0.49693E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.66304E-17 -0.29672E-59  0.45865E+04  0.16366E+01  0.15977E+01  0.64392E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9798  0.55500E+01  0.13626E-02  0.18924E+04  0.52371E-26  0.37136E+03  0.00000E+00  0.49665E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.69123E-17 -0.14305E-59  0.45826E+04  0.16365E+01  0.15975E+01  0.64510E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9806  0.55600E+01  0.13622E-02  0.18910E+04  0.55580E-26  0.37248E+03  0.00000E+00  0.49636E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.71299E-17 -0.68853E-60  0.45786E+04  0.16364E+01  0.15972E+01  0.64628E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9814  0.55700E+01  0.13618E-02  0.18895E+04  0.59066E-26  0.37360E+03  0.00000E+00  0.49608E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.74198E-17 -0.33084E-60  0.45747E+04  0.16362E+01  0.15969E+01  0.64746E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9822  0.55800E+01  0.13615E-02  0.18881E+04  0.62679E-26  0.37472E+03  0.00000E+00  0.49580E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.76980E-17 -0.15870E-60  0.45707E+04  0.16361E+01  0.15967E+01  0.64864E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9830  0.55900E+01  0.13611E-02  0.18867E+04  0.66699E-26  0.37583E+03  0.00000E+00  0.49552E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.79138E-17 -0.75999E-61  0.45668E+04  0.16360E+01  0.15964E+01  0.64982E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9838  0.56000E+01  0.13607E-02  0.18852E+04  0.70871E-26  0.37695E+03  0.00000E+00  0.49523E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.80763E-17 -0.36334E-61  0.45629E+04  0.16359E+01  0.15962E+01  0.65099E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9846  0.56100E+01  0.13604E-02  0.18838E+04  0.74852E-26  0.37806E+03  0.00000E+00  0.49495E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.83067E-17 -0.17341E-61  0.45589E+04  0.16358E+01  0.15959E+01  0.65217E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9854  0.56200E+01  0.13600E-02  0.18824E+04  0.78503E-26  0.37918E+03  0.00000E+00  0.49467E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.86209E-17 -0.82628E-62  0.45550E+04  0.16357E+01  0.15957E+01  0.65335E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9862  0.56300E+01  0.13596E-02  0.18809E+04  0.81619E-26  0.38030E+03  0.00000E+00  0.49439E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.90196E-17 -0.39304E-62  0.45511E+04  0.16356E+01  0.15955E+01  0.65452E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9870  0.56400E+01  0.13592E-02  0.18795E+04  0.83891E-26  0.38141E+03  0.00000E+00  0.49411E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.93120E-17 -0.18664E-62  0.45471E+04  0.16355E+01  0.15952E+01  0.65570E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9878  0.56500E+01  0.13589E-02  0.18781E+04  0.84906E-26  0.38253E+03  0.00000E+00  0.49383E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.96748E-17 -0.88484E-63  0.45432E+04  0.16354E+01  0.15950E+01  0.65687E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9886  0.56600E+01  0.13585E-02  0.18766E+04  0.84895E-26  0.38364E+03  0.00000E+00  0.49355E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.99175E-17 -0.41877E-63  0.45393E+04  0.16353E+01  0.15948E+01  0.65805E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9894  0.56700E+01  0.13581E-02  0.18752E+04  0.84166E-26  0.38476E+03  0.00000E+00  0.49327E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.10048E-16 -0.19786E-63  0.45354E+04  0.16352E+01  0.15946E+01  0.65922E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9902  0.56800E+01  0.13578E-02  0.18737E+04  0.82765E-26  0.38587E+03  0.00000E+00  0.49299E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.10389E-16 -0.93328E-64  0.45314E+04  0.16351E+01  0.15943E+01  0.66040E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9910  0.56900E+01  0.13574E-02  0.18723E+04  0.80887E-26  0.38698E+03  0.00000E+00  0.49270E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.10608E-16 -0.43947E-64  0.45275E+04  0.16349E+01  0.15941E+01  0.66157E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9918  0.57000E+01  0.13570E-02  0.18708E+04  0.78643E-26  0.38810E+03  0.00000E+00  0.49242E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.10743E-16 -0.20659E-64  0.45236E+04  0.16348E+01  0.15939E+01  0.66274E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9926  0.57100E+01  0.13566E-02  0.18694E+04  0.75921E-26  0.38921E+03  0.00000E+00  0.49214E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.10983E-16 -0.96953E-65  0.45197E+04  0.16347E+01  0.15937E+01  0.66392E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9934  0.57200E+01  0.13563E-02  0.18679E+04  0.72896E-26  0.39032E+03  0.00000E+00  0.49186E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.11146E-16 -0.45423E-65  0.45158E+04  0.16346E+01  0.15935E+01  0.66509E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9942  0.57300E+01  0.13559E-02  0.18665E+04  0.69805E-26  0.39144E+03  0.00000E+00  0.49158E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.11427E-16 -0.21245E-65  0.45119E+04  0.16345E+01  0.15933E+01  0.66626E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9950  0.57400E+01  0.13555E-02  0.18650E+04  0.66703E-26  0.39255E+03  0.00000E+00  0.49130E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.11704E-16 -0.99198E-66  0.45079E+04  0.16345E+01  0.15931E+01  0.66743E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9958  0.57500E+01  0.13552E-02  0.18636E+04  0.63352E-26  0.39366E+03  0.00000E+00  0.49102E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.11879E-16 -0.46240E-66  0.45040E+04  0.16344E+01  0.15928E+01  0.66861E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9966  0.57600E+01  0.13548E-02  0.18621E+04  0.59930E-26  0.39477E+03  0.00000E+00  0.49074E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.12154E-16 -0.21518E-66  0.45001E+04  0.16343E+01  0.15926E+01  0.66978E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9974  0.57700E+01  0.13544E-02  0.18607E+04  0.56613E-26  0.39589E+03  0.00000E+00  0.49046E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.12475E-16 -0.99962E-67  0.44962E+04  0.16342E+01  0.15924E+01  0.67095E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9982  0.57800E+01  0.13540E-02  0.18592E+04  0.53543E-26  0.39700E+03  0.00000E+00  0.49018E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.12615E-16 -0.46360E-67  0.44923E+04  0.16341E+01  0.15922E+01  0.67212E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9990  0.57900E+01  0.13537E-02  0.18578E+04  0.50993E-26  0.39811E+03  0.00000E+00  0.48990E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.12784E-16 -0.21464E-67  0.44884E+04  0.16340E+01  0.15920E+01  0.67329E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
   9998  0.58000E+01  0.13533E-02  0.18563E+04  0.49525E-26  0.39922E+03  0.00000E+00  0.48962E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.13030E-16 -0.99208E-68  0.44845E+04  0.16339E+01  0.15918E+01  0.67446E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10006  0.58100E+01  0.13529E-02  0.18549E+04  0.48935E-26  0.40033E+03  0.00000E+00  0.48935E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.13306E-16 -0.45777E-68  0.44806E+04  0.16338E+01  0.15916E+01  0.67563E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10014  0.58200E+01  0.13526E-02  0.18534E+04  0.49017E-26  0.40144E+03  0.00000E+00  0.48907E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.13447E-16 -0.21087E-68  0.44767E+04  0.16337E+01  0.15914E+01  0.67680E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10022  0.58300E+01  0.13522E-02  0.18519E+04  0.49766E-26  0.40255E+03  0.00000E+00  0.48879E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.13962E-16 -0.96969E-69  0.44728E+04  0.16336E+01  0.15912E+01  0.67796E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10030  0.58400E+01  0.13518E-02  0.18505E+04  0.51039E-26  0.40365E+03  0.00000E+00  0.48851E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.14273E-16 -0.44517E-69  0.44689E+04  0.16335E+01  0.15910E+01  0.67913E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10038  0.58500E+01  0.13514E-02  0.18490E+04  0.52731E-26  0.40476E+03  0.00000E+00  0.48823E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.14446E-16 -0.20402E-69  0.44650E+04  0.16335E+01  0.15908E+01  0.68030E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10046  0.58600E+01  0.13511E-02  0.18475E+04  0.54770E-26  0.40587E+03  0.00000E+00  0.48795E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.14657E-16 -0.93344E-70  0.44611E+04  0.16334E+01  0.15906E+01  0.68147E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10054  0.58700E+01  0.13507E-02  0.18461E+04  0.57464E-26  0.40698E+03  0.00000E+00  0.48767E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.15103E-16 -0.42635E-70  0.44572E+04  0.16333E+01  0.15904E+01  0.68263E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10062  0.58800E+01  0.13503E-02  0.18446E+04  0.61065E-26  0.40809E+03  0.00000E+00  0.48739E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.15329E-16 -0.19440E-70  0.44533E+04  0.16332E+01  0.15903E+01  0.68380E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10070  0.58900E+01  0.13500E-02  0.18431E+04  0.65086E-26  0.40919E+03  0.00000E+00  0.48712E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.15468E-16 -0.88492E-71  0.44494E+04  0.16331E+01  0.15901E+01  0.68497E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10078  0.59000E+01  0.13496E-02  0.18417E+04  0.69338E-26  0.41030E+03  0.00000E+00  0.48684E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.15656E-16 -0.40213E-71  0.44455E+04  0.16330E+01  0.15899E+01  0.68613E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10086  0.59100E+01  0.13492E-02  0.18402E+04  0.73932E-26  0.41140E+03  0.00000E+00  0.48656E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.16187E-16 -0.18243E-71  0.44417E+04  0.16330E+01  0.15897E+01  0.68730E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10094  0.59200E+01  0.13488E-02  0.18387E+04  0.78288E-26  0.41251E+03  0.00000E+00  0.48628E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.16542E-16 -0.82618E-72  0.44378E+04  0.16329E+01  0.15895E+01  0.68846E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10102  0.59300E+01  0.13485E-02  0.18373E+04  0.82006E-26  0.41361E+03  0.00000E+00  0.48600E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.16750E-16 -0.37352E-72  0.44339E+04  0.16328E+01  0.15893E+01  0.68963E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10110  0.59400E+01  0.13481E-02  0.18358E+04  0.84874E-26  0.41472E+03  0.00000E+00  0.48573E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.17061E-16 -0.16859E-72  0.44300E+04  0.16327E+01  0.15892E+01  0.69079E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10118  0.59500E+01  0.13477E-02  0.18343E+04  0.86633E-26  0.41582E+03  0.00000E+00  0.48545E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.17125E-16 -0.75961E-73  0.44261E+04  0.16327E+01  0.15890E+01  0.69196E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10126  0.59600E+01  0.13474E-02  0.18329E+04  0.87404E-26  0.41692E+03  0.00000E+00  0.48517E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.17563E-16 -0.34168E-73  0.44222E+04  0.16326E+01  0.15888E+01  0.69312E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10134  0.59700E+01  0.13470E-02  0.18314E+04  0.86744E-26  0.41803E+03  0.00000E+00  0.48489E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.18132E-16 -0.15343E-73  0.44184E+04  0.16325E+01  0.15886E+01  0.69428E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10142  0.59800E+01  0.13466E-02  0.18299E+04  0.84856E-26  0.41913E+03  0.00000E+00  0.48462E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.18621E-16 -0.68778E-74  0.44145E+04  0.16324E+01  0.15885E+01  0.69545E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10150  0.59900E+01  0.13462E-02  0.18284E+04  0.82246E-26  0.42023E+03  0.00000E+00  0.48434E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.18905E-16 -0.30779E-74  0.44106E+04  0.16324E+01  0.15883E+01  0.69661E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10158  0.60000E+01  0.13459E-02  0.18269E+04  0.78943E-26  0.42133E+03  0.00000E+00  0.48406E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.19355E-16 -0.13751E-74  0.44067E+04  0.16323E+01  0.15881E+01  0.69777E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10166  0.60100E+01  0.13455E-02  0.18255E+04  0.74931E-26  0.42243E+03  0.00000E+00  0.48378E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.19784E-16 -0.61326E-75  0.44029E+04  0.16322E+01  0.15879E+01  0.69893E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10174  0.60200E+01  0.13451E-02  0.18240E+04  0.70148E-26  0.42353E+03  0.00000E+00  0.48351E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.20143E-16 -0.27304E-75  0.43990E+04  0.16322E+01  0.15878E+01  0.70009E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10182  0.60300E+01  0.13447E-02  0.18225E+04  0.65314E-26  0.42463E+03  0.00000E+00  0.48323E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.20475E-16 -0.12136E-75  0.43951E+04  0.16321E+01  0.15876E+01  0.70126E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10190  0.60400E+01  0.13444E-02  0.18210E+04  0.61036E-26  0.42573E+03  0.00000E+00  0.48295E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.21046E-16 -0.53848E-76  0.43913E+04  0.16320E+01  0.15874E+01  0.70242E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10198  0.60500E+01  0.13440E-02  0.18195E+04  0.56839E-26  0.42683E+03  0.00000E+00  0.48268E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.21462E-16 -0.23852E-76  0.43874E+04  0.16320E+01  0.15873E+01  0.70358E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10206  0.60600E+01  0.13436E-02  0.18181E+04  0.52572E-26  0.42793E+03  0.00000E+00  0.48240E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.21746E-16 -0.10547E-76  0.43835E+04  0.16319E+01  0.15871E+01  0.70474E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10214  0.60700E+01  0.13433E-02  0.18166E+04  0.48378E-26  0.42902E+03  0.00000E+00  0.48212E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.22323E-16 -0.46560E-77  0.43797E+04  0.16318E+01  0.15870E+01  0.70590E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10222  0.60800E+01  0.13429E-02  0.18151E+04  0.44932E-26  0.43012E+03  0.00000E+00  0.48185E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.22704E-16 -0.20518E-77  0.43758E+04  0.16318E+01  0.15868E+01  0.70706E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10230  0.60900E+01  0.13425E-02  0.18136E+04  0.42635E-26  0.43122E+03  0.00000E+00  0.48157E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.23090E-16 -0.90267E-78  0.43720E+04  0.16317E+01  0.15866E+01  0.70821E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10238  0.61000E+01  0.13421E-02  0.18121E+04  0.41317E-26  0.43231E+03  0.00000E+00  0.48130E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.23421E-16 -0.39643E-78  0.43681E+04  0.16317E+01  0.15865E+01  0.70937E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10246  0.61100E+01  0.13418E-02  0.18106E+04  0.41432E-26  0.43341E+03  0.00000E+00  0.48102E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.23704E-16 -0.17381E-78  0.43643E+04  0.16316E+01  0.15863E+01  0.71053E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10254  0.61200E+01  0.13414E-02  0.18091E+04  0.42987E-26  0.43450E+03  0.00000E+00  0.48074E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.24002E-16 -0.76073E-79  0.43604E+04  0.16316E+01  0.15862E+01  0.71169E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10262  0.61300E+01  0.13410E-02  0.18077E+04  0.45303E-26  0.43559E+03  0.00000E+00  0.48047E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.24207E-16 -0.33238E-79  0.43565E+04  0.16315E+01  0.15860E+01  0.71285E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10270  0.61400E+01  0.13407E-02  0.18062E+04  0.48417E-26  0.43669E+03  0.00000E+00  0.48019E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.24528E-16 -0.14498E-79  0.43527E+04  0.16314E+01  0.15859E+01  0.71400E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10278  0.61500E+01  0.13403E-02  0.18047E+04  0.52134E-26  0.43778E+03  0.00000E+00  0.47992E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.25021E-16 -0.63130E-80  0.43489E+04  0.16314E+01  0.15857E+01  0.71516E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10286  0.61600E+01  0.13399E-02  0.18032E+04  0.55811E-26  0.43887E+03  0.00000E+00  0.47964E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.25083E-16 -0.27442E-80  0.43450E+04  0.16313E+01  0.15856E+01  0.71632E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10294  0.61700E+01  0.13395E-02  0.18017E+04  0.59478E-26  0.43996E+03  0.00000E+00  0.47937E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.25223E-16 -0.11908E-80  0.43412E+04  0.16313E+01  0.15854E+01  0.71747E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
  10302  0.61800E+01  0.13392E-02  0.18002E+04  0.63643E-26  0.44105E+03  0.00000E+00  0.47909E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.25662E-16 -0.51587E-81  0.43373E+04  0.16312E+01  0.15853E+01  0.71863E+00  0.10000E+01  0.00000E+00  0.00000E+00   225     0     0
